Unnamed: 0,OCR Text,Ground Truth,Lexical Correction,Model Correction,old_CER,new_CER,CER_reduction
465,"Leavring his four-footed attendants with the landlord, with whom he was aequainted, Ginger 2 cnused tho party to be shown into a private room, and, on entering it, Auriol flung himself into a chair, while tho dogtt","Leaving his four-footed attendants with the landlord, with whom he was acquainted, Ginger caused the party to be shown into a private room, and, on entering it, Auriol flung himself into a chair, while the dog-fancier stationed himself near the door.","Leavring his four-footed attendants with the landlord, with whom he was acquainted, Ginger 2 caused tho party to be shown into a private room, and, on entering it, Auriol flung himself into a chair, while tho dogtrot","Leaving his four-footed attendants with the landlord, with whom he was acquainted, Ginger caused the party to be shown into a private room, and, on entering it, Auriol flung himself into a chair, while the dog-fancier took a seat opposite to him.",0.172,0.096,44.1860465116279
466,"IIe listened intently, but not tho slightest sonnd reached his enrs.","He listened intently, but not the slightest sound reached his ears.","IIe listened intently, but not tho slightest sound reached his ears.","He listened intently, but not the slightest sound reached his ears.",0.04477611940298507,0.0,100.0
467,`Sign 1'' thundered the voice.,“Sign!” thundered the voice.,`Sign 1'' thundered the voice.,“Sign!” thundered the voice.,0.17857142857142858,0.0,100.0
468,Thorneyeroft.,Thorneycroft.,Thorneyeroft.,Thorneycroft.,0.07692307692307693,0.0,100.0
469,"You see you oght to blame him, not mo,'' said Rougemont, with a derisie langh.","“You see you ought to blame him, not me,” said Rougemont, with a derisive laugh.","You see you want to blame him, not mo,'' said Rougemont, with a derisive laugh.","You see you want to blame him, not me,” said Rougemont, with a derisive laugh.",0.1,0.0625,37.50000000000001
470,The surface of the masonry was as smooth and fresh as if the chisel had only just left it.,The surface of the masonry was as smooth and fresh as if the chisel had only just left it.,The surface of the masonry was as smooth and fresh as if the chisel had only just left it.,The surface of the masonry was as smooth and fresh as if the chisel had only just left it.,0.0,0.0,
471,"Doctor Lamb, meanwhile, steadily pursned his task, though he ever and anon paused, to fling certain roots and drugs upon the clarcoal.","Doctor Lamb, meanwhile, steadily pursued his task, though he ever and anon paused, to fling certain roots and drugs upon the charcoal.","Doctor Lamb, meanwhile, steadily pursued his task, though he ever and anon paused, to fling certain roots and drugs upon the charcoal.","Doctor Lamb, meanwhile, steadily pursued his task, though he ever and anon paused, to fling certain roots and drugs upon the charcoal.",0.0,0.0,
472,"`` Bnt come with me, and perhaps I may be able to do something towards your liberas-] tion.'' So saying, he drew aside the tspestry, and opened as panel behind it, through which he passed, and beckoned Ginger to follow him.","“But come with me, and perhaps I may be able to do something towards your liberation.” So saying, he drew aside the tapestry, and opened a panel behind it, through which he passed, and beckoned Ginger to follow him.","`` Bnt come with me, and perhaps I may be able to do something towards your liberas-] nation.'' So saying, he drew aside the tapestry, and opened as panel behind it, through which he passed, and beckoned Ginger to follow him.","“But come with me, and perhaps I may be able to do something towards your liberation.” So saying, he drew aside the tapestry, and opened a panel behind it, through which he passed, and beckoned Ginger to follow him.",0.06046511627906977,0.0,100.0
473,"4 Once beheld, the man I mean is not to be forgotten,'' said Ebba.","“Once beheld, the man I mean is not to be forgotten,” said Ebba.","4 Once beheld, the man I mean is not to be forgotten,'' said Ebba.","“Once beheld, the man I mean is not to be forgotten,” said Ebba.",0.0625,0.0,100.0
474,"As soon as the coast was clcar, they ventured forth, and quickening their pnce, cnme to a row of deserted and dilapidated houscs.","As soon as the coast was clear, they ventured forth, and quickening their pace, came to a row of deserted and dilapidated houses.","As soon as the coast was clear, they ventured forth, and quickening their pace, came to a row of deserted and dilapidated houses.","As soon as the coast was clear, they ventured forth, and quickening their pace, came to a row of deserted and dilapidated houses.",0.0,0.0,
475,"You terrify me, Auriol,'' sle rejoined.","“You terrify me, Auriol,” she rejoined.","You terrify me, Auriol,'' sle rejoined.","You terrify me, Auriol,” she rejoined.",0.10256410256410256,0.02564102564102564,75.00000000000001
476,"Then we're antombed alio.'' 18a3 iIam,'' said the dwarf, with affected nonehalance.","“Then we’re entombed alive.” “ I am,” said the dwarf, with affected nonchalance.","Then we're entombed alit.'' 18a3 imam,'' said the dwarf, with affected nonchalance.","Then we’re entombed alive.” “Ha!” cried the dwarf, with affected nonchalance.",0.175,0.1125,35.71428571428571
477,You see I have provided against every difficulty.,You see I have provided against every difficulty.,You see I have provided against every difficulty.,You see I have provided against every difficulty.,0.0,0.0,
478,"H don't like to talk of his age unless you can get him i' tho humour; but he once told me he didn't know why he lired so long, nnless it were owin' to a potion he'd swnllowed, vich his master, who was a great conjuror in Queen Bess'a days, ad brew'd,'' PhawI'' exclaimed Ginger.","“He don’t like to talk of his age unless you can get him i’ the humour; but he once told me he didn’t know why he lived so long, unless it were owin’ to a potion he’d swallowed, vich his master, who was a great conjurer in Queen Bess’s days, had brew’d.” “Pshaw!” exclaimed Ginger.","H don't like to talk of his age unless you can get him i' tho humour; but he once told me he didn't know why he lived so long, unless it were owin' to a potion he'd swallowed, rich his master, who was a great conjuror in Queen Bess'a days, ad brew'd,'' PhawI'' exclaimed Ginger.","I don’t like to talk of his age unless you can get him i’ the humour; but he once told me he didn’t know why he lived so long, unless it were owin’ to a potion he’d swallowed, rich his master, who was a great conjuror in Queen Bess’s days, and brew’d,” Phaw!” exclaimed Ginger.",0.07829181494661921,0.03558718861209965,54.54545454545454
479,"ITalbot went upstairs to teas, they found that Editl's aunt, Mrs.","Talbot went up-stairs to tea, they found that Edith’s aunt, Mrs.","ITalbot went upstairs to teas, they found that Editl's aunt, Mrs.","Talbot went upstairs to tea, they found that Edith’s aunt, Mrs.",0.078125,0.015625,80.0
480,"Vy, zounds, it's shut of itself and bolted itself on t'other tide t' Some one mnst hae followed you,'' groaned Thorneycroft,","Vy, zounds, it’s shut of itself and bolted itself on t’other side!” “Some one must have followed you,” groaned Thorneycroft.","Vy, bounds, it's shut of itself and bolted itself on t'other tide t' Some one mnst hae followed you,'' groaned Thorneycroft,","Vy, ve’re shut of ourselves and bolted ourselves on t’other side o’ the river.” “Some one must have followed you,” groaned Thorneycroft.",0.10483870967741936,0.3064516129032258,-192.3076923076923
481,The whole aspect of the place is altered.,“The whole aspect of the place is altered.,The whole aspect of the place is altered.,The whole aspect of the place is altered.,0.023809523809523808,0.023809523809523808,0.0
