id,Ground Truth,OCR Text,CER
1900,"I hope nuffin’ has happened to him.” “Don’t mention a certain gent’s name here,” remarked Ginger; “or if you do, treat it vith proper respect.” “Pshaw!” exclaimed the Tinker impatiently; “I don’t like a man stayin’ avay in this manner.","I hope nuffin' has happened to him.'' 2 Don't mention a certain gent's name here,'' remarked Ginger; `` or if you do, treat it vith proper respect.'' Phaw I'' exclaimed the Tinker, impatiently; I don't like a man stayin' aay in this manner.",0.10245901639344263
1901,It looks suspicious.,It looks suspicions.,0.05
1902,I wotes ve goes and sees arter him.,I wotes e goes and sees arter him.,0.02857142857142857
1903,Ve can leave the old gent to take a keviet nap by himself.,Ve can leave the old gent to take a keriet nap by himself.,0.017241379310344827
1904,"Don’t disturb yourself, sir.","Don't distarb ourself, sir.",0.10714285714285714
1905,"Ve’ll only jist giv’ a look about us, and then come back.” “Stay where you are, rascal!” cried Thorneycroft angrily.","ell only jist gi' a look about ns, and thei come baek.'' Sty where you are, rascnl' cried Thorneyeroft, agrily.",0.1440677966101695
1906,“I won’t be left.,I won't be loft.,0.17647058823529413
1907,"Stay where you are, I command you!” “Vell, ve’ve got a noo captain, I’m a-thinkin’,” said the Tinker, winking at the others.","Btay where you are, I command you 1'' e Vell, ve'e got a noo captain, Im a-thinkin','' said tha Tinker, winking at the others.",0.109375
1908,"“Ve’ve no vish to disobleege you, sir.","e Ve'o no vish to disobleege you, sir.",0.1282051282051282
1909,"I’ll only jist peep out into the hall, and see if Mr.","Tll only jist peep out into the hall, and see if Mr.",0.03773584905660377
1910,Reeks is anyvhere thereabouts.,Reeks is anyhere thereabonts.,0.06666666666666667
1911,"Vy, zounds!” he added, as he tried the door, “it’s locked!” “What’s locked?” cried Thorneycroft in dismay.","Vy, zounds 1 he added, as he tried the door, ' its locked I' e hat's locked 1'' cried Thorneyeroft, in dismay.",0.15315315315315314
1912,"“The door, to be sure,” replied the Tinker.","Tha door, to be sure,'' replied the Tinker.",0.09090909090909091
1913,"“Ve’re prisoners.” “O Lord, you don’t say so!” cried the iron-merchant in an agony of fright.","era prisoners.'' Oh, Lord, you don't say sol'' oried the iron-merehant, in an agony of fright.",0.16326530612244897
1914,“What will become of us?” A roar of laughter from the others converted his terror into fury.,ee What will become of us 7' A roar of langhter from the others converted his terror into fury.,0.07368421052631578
1915,"“I see how it is,” he cried.","4I see how it is,'' he cried.",0.10344827586206896
1916,"“You have entrapped me, ruffians.",Yon hare entrapped me ruffians.,0.12121212121212122
1917,It’s all a trick.,It's all a trick.,0.058823529411764705
1918,You mean to murder me.,You mean to murder me.,0.0
1919,But I’ll sell my life dearly.,But TI1 sell my life dearly.,0.13333333333333333
1920,"The first who approaches shall have his brains blown out.” And as he spoke, he levelled a pistol at the Tinker’s head.","The first who approaches slall have his brains blown out.'' And as he spoke, he lerellea s pistol at the Tinker's head.",0.058823529411764705
1921,“Holloa!,olloaI,0.375
1922,"wot are you arter, sir?” cried that individual, sheltering his head with his hands.","wot are you arter, sir ?'' eried that individaal, sheltering his head with his hands.",0.058823529411764705
1923,"“You’re a-labourin’ under a mistake—a complete mistake. If it is a trap, ve’re catched in it as vell as yourself.” “To be sure ve is,” added the Sandman.","Yon're s labonrin' nnder as mistake-a complete mistakoe. If it is a trap, ve're catched in it as vell as yourself' To be sure ve is,'' added the Sandman.",0.10897435897435898
1924,"“Sit down, and vait a bit.",""" Sit down, and vait a lit.",0.1111111111111111
1925,I dessay Mr.,I dessay Mr.,0.0
1926,"Reeks’ll come back, and it von’t do no good gettin’ into a passion.” “Well, well, I must resign myself, I suppose,” groaned Thorneycroft, sinking into a chair.","Reeks'll come back, and it von't do no good gettin' into a passion.'' e Well, well, I must resign myself, I suppose,'' groane Thorneycroft, sinking into a chair.",0.06172839506172839
1927,"“It’s a terrible situation to be placed in—shut up in a haunted house.” “I’ve been in many much vurser sitivations,” observed Ginger, “and I alvays found the best vay to get out on ’em wos to take things quietly.” “Besides, there’s no help for it,” said the Tinker, seating himself.","It's a terrible situation to be placed in-shut up in a haunted house.'' e been in many much vurser sitivations,'' obsered Ginger, ``and I alrays fonnd the best vay to get out on'em wos to take things quietly.'' Besides, theres no help for it,'' said tha Tinker, seating himself.",0.08710801393728224
1928,"“That remains to be seen,” observed the Sandman, taking the chair opposite Thorneycroft.","That remains to be seen,'' obserred the Sandman, taking the chair opposite Thorneyeroft.",0.056179775280898875
1929,"“If Reeks don’t come back soon, I’ll bust open the door.” “Plenty o’ time for that,” said Ginger, sauntering towards the table on which the provisions were spread; “wot do you say to a mouthful o’ wittles?” “I wouldn’t touch ’em for the world,” replied the Sandman.","If Reeks don't come back soon, I'll bust open the door.'' Plenty o' time for that,'' said Ginger, sanntering tawards the table on which the proisions were spread; wot do you sasy to a mouthful o' wittles ?' :I wouldn't touch 'em for the world,'' replied the Sande",0.0962962962962963
1930,"“Nor I,” added the Tinker; “they may be pisoned.” “Pisoned—nonsense!” cried Ginger; “don’t you see some von has been a-takin’ his supper here?","Nor I,' added tho Tinker; `` they msy be pisoned.'' ePisoned-nonsense I'' cried Ginger; ``don't yon see] soms von has been a-takin' his supper heret",0.15436241610738255
1931,"I’ll jist finish it for him.” “Vith all my ‘art,” said the Tinker.","Illjist finish it for him.'' Vith all my 'art,'' said the Tinker.",0.11764705882352941
1932,"“Don’t touch it on any account,” cried Mr.","Don't touch it on any account,'' eried Mr.",0.11627906976744186
1933,"“I agree with your companions, it may be poisoned.” “Oh!","I agree with your companions, it may be poisoned.'' Oht",0.08771929824561403
1934,"I ain’t afeerd,” cried Ginger, helping himself to a dish before him.","I ain't afeerd,'' cried Ginger, helping himself toa dish bofore him.",0.07246376811594203
1935,“As good a pigeon-pie as ever I tasted.,As good a pigeon-pie as ever I tastel.,0.05128205128205128
1936,"Your health, Mr.","103 Yoar health, Mr.",0.25
1937,"Thorneycroft,” he added, filling a goblet from one of the bottles.","Thorneyeroft,'' ho added, filling a goblet from one of the bottles.",0.05970149253731343
1938,"“My service to you, gents.","t My service to you, gents.",0.07407407407407407
1939,"Famous tipple, by Jove!” drawing a long breath after the draught, and smacking his lips with amazing satisfaction.","Famous tipple, by Joel'' drawing a long breath after tho draught, and smacking his lips with amazing satisfaction.",0.043478260869565216
1940,"“Never tasted sich a glass o’ wine in all my born days,” he continued, replenishing the goblet: “I wonder wot it’s called?” “Prussic acid,” replied Mr.","ee Noever tasted sich a glass o' wine in all my born days,'' he eontinued, replenishing the goblet: I wonder wot it's called 2 Prussie acid,'' replied Mr.",0.10256410256410256
1941,“Proossic fiddlestick!” cried Ginger; “more likely Tokay.,Proossio fiddlestick1'' eried Ginger; `` more likely Tokay.,0.15
1942,"I shall finish the bottle, and never be the vorse for it!” “He’s gettin’ svipy,” said the Tinker.","I shall finish the bottle, and neer be the vorse for it1 He's gettin' svipy,'' said tha Tinler",0.11224489795918367
