Contexte gauche,Chaîne,Transcription,Contexte droit
es there in search o,’,'," his favourite, and "
 in search o’ his fa,v,r,"ourite, and sure eno"
ut the inspector von,’,',"t give it up to him,"
 superintendent is o,u,n,t o’ the vay.”@ “Sha
erintendent is out o,’,', the vay.”@ “Shamefu
t is out o’ the vay.,”,',@ “Shameful!”@ cri@e
vay.”@ “Shameful!”@ ,c,o,ri@ed Mr. Thorneycro
@ cri@ed Mr. Thorney,c,e,"roft. “@Shameful, in"
d Mr. Thorneycroft. ,“,e,"@Shameful, indeed, s"
"ameful, indeed, sir,",”,',"@ echoed Ginger, lau"
", laughing. “Thinkin",’,', his dog safe enough
in’ his dog safe eno,u,n,gh in the hands o’ t
nough in the hands o,’,'," the police, the gen"
oes back next mornin,’,', he finds it has dis
gs stolen from it.” ,“,e,Under the noses of t
noses of the police?,”,', cried Thorneycroft.
 of the police?” cri,e,o,d Thorneycroft. “U@@
lice?” cried Thorney,c,e,roft. “U@@@n@@@@@@de
croft. “U@@@n@@@@@@d,e,a,"r their werry noses,"
"r their werry noses,",”,',@ replied@ Ginger. “
”@ replied@ Ginger. ,“,e,@But now comes the c
ow comes the cream o,’,', the jest. You shall
 cream o’ the jest. ,Y,X,ou shall hear wot th
ou shall hear wot th,e,o, beak says to him ve
 craves his assistan,c,e,e. ‘I can’t interfer
ves his assistance. ,‘,`,I can’t interfere in
s assistance. ‘I can,’,',t interfere in the m
"rfere in the matter,",’,'," says he, a-bendin’ "
",’ says he, a-bendin",’,', of his brows in a m
s brows in a majesti,c,e, manner. ‘Parties do
 a majestic manner. ,‘,`,Parties don’t ought 
manner. ‘Parties don,’,',t ought to come here
’t ought to come her,e,a, vith complaints of 
plaints of vhich I c,a,s,n’t take notice. Thi
aints of vhich I can,’,',t take notice. This 
ake notice. This pla,c,e,e ain’t an advertisi
tice. This place ain,’,',t an advertisin’ off
 ain’t an advertisin,’,'," office, and I sha’n"
"n’ office, and I sha",’,',n’t suffer it to be 
" office, and I sha’n",’,',t suffer it to be ma
"fice, and I sha’n’t ",s,e,uffer it to be made 
’t suffer it to be m,a,s,de von. I von’t list
o be made von. I von,’,',t listen to statemen
 statements affectin,’,', the characters of a
s of absent parties.,’,', Statements affectin
 Statements affectin,’,'," our characters,—do "
"tin’ our characters,",—,-,"do you tvig that, si"
"n’ our characters,—d",o,a," you tvig that, sir?"
" you tvig that, sir?",”,7," “I do, indeed,”@ sa"
"sir?” “I do, indeed,",”,',"@ said Thorneycroft,"
"?” “I do, indeed,”@ ",s,a,"aid Thorneycroft, si"
"deed,”@ said Thorney",c,e,"roft, sighing; “@and"
"rneycroft, sighing; ",“,`,@and I am sorry to t
sorry to think such ,a,n, remark should have 
have dropped from th,e,o, bench.”@ “You’re ri
pped from the bench.,”,',@ “You’re right to s
om the bench.”@ “You,’,',re right to say drop
"ropped from it, sir,",”,',@ laughed Ginger. “I
d Ginger. “I told yo,u,n, the bea@ks vos our 
 they alvays takes o,u,n,r parts. Ven the gen
was a subject of ser,’,',ous importance to al
"ners, the magistrit ",a,u,ngrily interrupts hi
et there be a meetin,’,', of dog-owners to di
heir grievances. Don,’,',t come to me. I can’
rievances. Don’t com,e,o, to me. I can’t help
’t come to me. I can,’,',t help you.’ And h@e
e. I can’t help you.,’,', And h@e vouldn’t if
elp you.’ And h@e vo,u,n,"ldn’t if he could, ‘"
you.’ And h@e vouldn,’,',"t if he could, ‘cos "
"uldn’t if he could, ",‘,',cos he’s th@e dog-fa
"if he could, ‘cos he",’,',s th@e dog-fancier’s
e’s th@e dog-fancier,’,',s friend.”@ “It look
og-fancier’s friend.,”,',"@ “It looks like it,"
end.”@ “It looks lik,e,c," it, I must own,”@ r"
"like it, I must own,",”,',@ replied Thorneycro
" I must own,”@ repli",e,o,d Thorneycroft. “Suc
ed Thorneycroft. “Su,c,e,h reprehensible indi
neycroft. “Such repr,e,c,hensible indifferenc
ehensible indifferen,c,e,e gives encouragemen
ght to be protected.,”,',@ “@@@@@I’@@@@@@@@@@
 to be protected.”@ ,“,I,@@@@@I’@@@@@@@@@@@@@
protected.”@ “@@@@@I,’,N,@@@@@@@@@@@@@@@@@@@m
"nt state of the law,",”,', said Ginger; “@here
"state of the law,” s",a,u,id Ginger; “@here’s 
" law,” said Ginger; ",“,`,@here’s the vorthy b
 said Ginger; “@here,’,',s the vorthy beak! I
re’s the vorthy beak,!,1, I’ll drink his heal
 the vorthy beak! I’,l,',l drink his health a
ealth a second time.,”,',@ “@@Halloa! wot’s t
th a second time.”@ ,“,e,@@Halloa! wot’s that
nd time.”@ “@@Halloa,!,1, wot’s that?”@ cried
me.”@ “@@Halloa! wot,’,',s that?”@ cried the 
@ cried the Tinker; ,“,',@I thought I heerd a
 I heerd a noise.”@ ,“,t,"@@So did I,”@ rejoin"
"oise.”@ “@@So did I,",”,',@ rejoined the Sandm
"did I,”@ rejoined th",e,o, Sandman; “@a strang
joined the Sandman; ,“,`,@a strange sort o’ r
ndman; “@a strange s,o,a,rt o’ rumblin’ sound
; “@a strange sort o,’,', rumblin’ sound over
ange sort o’ rumblin,’,', sound overhead.”@ “
mblin’ sound overhea,d,l,.”@ “@There it goes 
lin’ sound overhead.,”,',@ “@There it goes ag
’ sound overhead.”@ ,“,e,@There it goes again
t goes again@!”@ cri,e,o,d Ginger; “@wot an a
n@!”@ cried Ginger; ,“,`,@wot an awful din!” 
@wot an awful din!” ,“,e,@Now it’s underneath
"Now it’s underneath,",”,',@ said Mr. Thorneycr
"r. Thorneycroft, tur",n,m,"ing pale, and trembl"
nd trembling. “It so,u,n,nds as if some hidde
 as if some hidden m,a,s,chinery were at work
hinery were at work.,”,',"@ The noise, which u"
"e same time, the occ",u,n,pants of the chairs 
"e time, the occupant",s,a, of the chairs recei
d caused Mr. Thorney,c,e,roft to let fall his
eycroft to let fall ,h,l,"is pistol, which wen"
ould recover from th,e,a," shock, all three we"
 caught by stout woo,d,l,"en hooks, which, det"
ed vainly to get fre,e,o,. The chairs @@@@@@@
ed nailed to the gro,u,n,"nd, so that all effo"
 descended three hea,v,s,y bell-shaped helm@e
ust drop on the head,s,e, of the sitters—a co
heads of the sitters,—,-,a conviction that fi
Down came the helmet,s,e,", and the same momen"
"eks, issued from a c",u,n,pboard at the top of
"e first helmet, and ",c,e,overed the Tinker to
sque sounded like th,e,a, bellowing of a bait
ke the bellowing of ,a,s, baited bull. Down c
ll. Down came the se,c,e,"ond helmet, though r"
he same manner as th,e,c," Tinker, and roared "
" without guidance, b",u,a,t in the case of Mr.
"idance, but in the c",a,s,se of Mr. Thorneycro
 case of Mr. Thorney,c,e,"roft, a hand, thrust"
o@u swear to go henc,e,o, if you are spared@?
 you are spared@?”@ ,“,%,"No, I will not,”@ re"
"?”@ “No, I will not,",”,',@ replied the iron-m
" I will not,”@ repli",e,o,d the iron-merchant.
"d scarcely spoken, w",h,l,en the helmet fell w
and ex@tinguished hi,m,n, like the others. Gi
 move or cry out. A ,c,e,limax was put to his
by the descent of th,e,o," three chairs, with "
pon the table. He wa,s,e,", however, soon rous"
", soon roused by a p",u,n,"ll at his hair, whil"
" his hair, while a s",h,l,rill voice called hi
"ide him. “Vy, it can",’,',"t be, sure ly ,”@ he"
" can’t be, sure ly ,",”,',@ he cried. “And yet
"re ly ,”@ he cried. ",“,`,And yet I could almo
 was Old Parr.” “You,’,',"re near the mark,”@ "
"ou’re near the mark,",”,',"@ replied the other,"
"er, with a shrill la",u,n,gh. “It is your vene
 with a shrill laugh,.,",", “It is your venerab
ur venerable friend.,”,',@ “V@@@@@@@@@ot the 
.”@ “V@@@@@@@@@ot th,e,o, deuce are you doing
@@@@@ot the deuce ar,e,o," you doing here, and"
 undress@?”@ inquire,d,l, Ginger. “Ven I see 
red Ginger. “Ven I s,e,o,"e you this mornin’, "
 see you this mornin,’,',", you wos in the ser"
rwice of Mr. Loftus.,”,',@ “I’ve got a new ma
ot a new master sinc,e,s," th@en,”@ replied th"
" master since th@en,",”,',@ replied the dwarf.
 replied the dwarf. ,“,e,@I’m sorry to hear i
"’m sorry to hear it,",”,',"@ said Ginger, shaki"
", shaking his head. ",“,e,@You haven’t sold yo
 his head. “@You hav,e,',"n’t sold yourself, l"
is head. “@You haven,’,',"t sold yourself, lik"
head. “@You haven’t ,s,e,"old yourself, like D"
tor Forster—eh?” “Fa,u,n,"stus, my dear Ginger"
 Forster—eh?” “Faust,u,a,"s, my dear Ginger—no"
"stus, my dear Ginger",—,-,"not Forster,”@ corre"
" Ginger—not Forster,",”,',@ corrected Old Parr
 to be plain with yo,u,n,", I’ve no desire to "
"be plain with you, I",’,T,ve no desire to rema
" plain with you, I’v",e,o, no desire to remain
’ve no desire to rem,a,s,in long in my presen
in my present master,’,',s service.”@ “I don’
nt master’s service.,”,',@ “I don’t like to a
’s service.”@ “I don,’,',t like to ask the qu
he question too dire,c,e,"tly, wenerable,”@ sa"
"directly, wenerable,",”,',"@ said Ginger, in a "
"d Ginger, in a depre",c,e,atory tone—“@@but is
r master—hem@!—is he,—,-,hem@!—the—the——”@@ “
em@!—is he—hem@!—the,—,-,"the——”@@ “The devil,"
"evil, you would say,",”,',@ supplied Old Parr.
 supplied Old Parr. ,“,`,"Between ourselves, I"
"es, I’m afraid there",’,',s no denying it.”@ “
ere’s no denying it.,”,',@ “La! wot a horribl
ying it.”@ “La! wot ,a,n, horrible idea!”@ ex
 horrible idea!”@ ex,c,e,"laimed Ginger, with "
"r, with a sh@udder; ",“,',@it makes the flesh 
e flesh creep on one,’,',s bones. Then we’re 
one’s bones. Then we,’,',re in your master’s 
we’re in your master,’,',s power@?”@ “Very li
"r@?”@ “Very like it,",”,',@ replied Old Parr. 
@ replied Old Parr. ,“,t,@And there ain’t no 
eplied Old Parr. “@A,n,u,d there ain’t no cha
arr. “@And there ain,’,',t no chance o’ deliv
re ain’t no chance o,’,', deliverance@?” “Non
ain’t no chance o’ d,e,v,liverance@?” “None t
chance o’ deliveranc,e,o,@?” “None that occur
e that occurs to me.,”,',@ “O@ Lord! O@ Lord!
rs to me.”@ “O@ Lord,!,l, O@ Lord!” groaned G
 to me.”@ “O@ Lord! ,O,o,@ Lord!” groaned Gin
@ “O@ Lord! O@ Lord!,”,', groaned Ginger; “I’
groaned Ginger; “I’l,l,1, repent. I’ll become
ger; “I’ll repent. I,’,T,ll become a reformed
l repent. I’ll becom,e,o, a reformed characte
cter. I’ll never ste,a,n,l dogs no more.”@ “@
eal dogs no more.”@ ,“,t,"@In that case, there"
 more.”@ “@In that c,a,s,"se, there may be som"
"at case, there may b",e,o, some chance for you
"some chance for you,",”,',@ said @Old Parr. “I
ld Parr. “I think I ,c,o,ould help you to esc
could help you to es,c,e,"ape. Come with me, a"
p you to escape. Com,e,s," with me, and I’ll t"
" Come with me, and I",’,T,ll try and get you o
try and get you out.,”,',@ “@@@@@@@@@@@@@@@@B
 and get you out.”@ ,“,I,@@@@@@@@@@@@@@@@Bu@@
@ “@@@@@@@@@@@@@@@@B,u,S,@@@@@@@@t wot is to 
@@@@t wot is to beco,m,r,e of the other@s?” d
t is to become of th,e,o, other@s?” demanded 
" them to their fate,",”,',@ replied Old Parr. 
@ replied Old Parr. ,“,t,"No, that’ll never do"
" Old Parr. “No, that",’,',"ll never do,”@ cried"
"o, that’ll never do,",”,',@ cried Ginger. “Ve’
”@ cried Ginger. “Ve,’,',re all in the same b
"boat, and must row o",u,n,t together the best 
y ve @can. I tell yo,u,n," wot it is, wenerabl"
"ot it is, wenerable,",”,',"@ he added, seizing "
"is, wenerable,”@ he ",a,s,"dded, seizing him by"
roat—“@your master m,a,s,"y be the devil, but "
" may be the devil, b",u,n,t you’re mortal; and
rtal; and if you don,’,',t help me to deliver
"er my @companions, I",’,T,ll squeege your wind
your windpipe for yo,u,n,.”@ “That’s not the 
ur windpipe for you.,”,',@ “That’s not the wa
windpipe for you.”@ ,“,4,That’s not the way t
ipe for you.”@ “That,’,',s not the way to ind
induce me to help yo,u,n,",”@ said Old Parr, t"
"duce me to help you,",”,',"@ said Old Parr, twi"
" help you,”@ said Ol",d,l," Parr, twisting hims"
eel out of the other,’,',s gripe. “Now get o@
"et o@ut, if you can.",”,',"@ “Don’t be angry,”@"
", if you can.”@ “Don",’,',"t be angry,”@ cried "
".”@ “Don’t be angry,",”,',"@ cried Ginger, seei"
 to conciliate him; ,“,`,@I only meant to fri
n you tell me if M@r,.,",", Auriol Darcy is her
ol Darcy is here@?” ,“,e,"@Yes, he is, and a c"
"nd a close prisoner,",”,',@ replied Old Parr. 
"e prisoner,”@ replie",d,l, Old Parr. “And the 
@ replied Old Parr. ,“,',And the girl—Miss Eb
 Parr. “And the girl,—,-,"Miss Ebber, wot of h"
 wot of her@?”@ “I c,a,n,"n’t say,”@ rejoined "
ot of her@?”@ “I can,’,',"t say,”@ rejoined Ol"
"er@?”@ “I can’t say,",”,',@ rejoined Old Parr.
 rejoined Old Parr. ,“,"""",I can only speak to 
arr. “I can only spe,a,s,k to the living.” “T
can only speak to th,e,o, living.” “Then she’
speak to the living.,”,', “Then she’s dead!”@
eak to the living.” ,“,e,Then she’s dead!”@ c
e living.” “Then she,’,',s dead!”@ cried Ging
“Then she’s dead!”@ ,c,e,"ried Ginger, with a "
en she’s dead!”@ cri,e,o,"d Ginger, with a loo"
h a look of horror. ,“,e,"@That’s a secret,”@ "
ok of horror. “@That,’,',"s a secret,”@ replie"
". “@That’s a secret,",”,',@ replied the dwarf@
"secret,”@ replied th",e,o, dwarf@ mysteriously
warf@ mysteriously; ,“,`,and I’m bound by a t
mysteriously; “and I,’,T,m bound by a terribl
ible oath not to dis,c,o,lose it.”@ “I’ll hav
 not to disclose it.,”,',@ “I’ll have it o@ut
t to disclose it.”@ ,“,e,I’ll have it o@ut of
l have it o@ut of yo,u,n," notvithstandin’,”@ "
f you notvithstandin,’,',",”@ muttered Ginger."
"you notvithstandin’,",”,',@ muttered Ginger. “
ish you would lend m,e,o, a knock on the head
end me a knock on th,e,a," head, old feller. I"
"d, old feller. I can",’,',t help @thinkin’ I’v
 can’t help @thinkin,’,', I’ve got a terrible
’t help @thinkin’ I’,v,',e got a terrible fit
’ I’ve got a terribl,e,a, fit o’ the nightmar
got a terrible fit o,’,', the nightmare.”@ “@
it o’ the nightmare.,”,',@ “@@@@@@@@@Let this
o’ the nightmare.”@ ,“,1,@@@@@@@@@Let this wa
@@@@@@@@Let this wak,e,o,"n you, then,”@ said "
"his waken you, then,",”,',"@ said Old Parr, giv"
". “Holloa, wenerable",!,1, not so hard!”@@ cri
@@ cried Ginger. “Ha,!,1, ha! ha!”@ screamed 
ried Ginger. “Ha! ha,!,1, ha!”@ screamed the 
screamed the dwarf. ,“,:,@You know what you’r
amed the dwarf. “@Yo,u,n, know what you’re ab
 “@You know what you,’,',re about now.”@ “Not
at you’re about now.,”,',"@ “Not exactly,”@ sa"
"now.”@ “Not exactly,",”,',@ said Ginger. “I vi
"tly,”@ said Ginger. ",“,`,I vish I wos fairly 
 vish I wos fairly o,u,n,t o’ this cursed pla
h I wos fairly out o,’,', this cursed place@!
is cursed place@!”@ ,“,t,@@You shouldn’t have
e@!”@ “@@You shouldn,’,',t have ventured into
ntured into the lion,’,',"s den,”@ said Old Pa"
"into the lion’s den,",”,',"@ said Old Parr, in "
"id Old Parr, in a ta",u,n,nting tone. “@@But c
in a taunting tone. ,“,`,"@@But come with me, "
 taunting tone. “@@B,u,n,"t come with me, and "
your libera@@@@tion.,”,',"@ So saying, he drew"
 he drew aside the t,a,s,"pestry, and opened a"
"om his pocket, the l",a,s,tter c@omplied. Chap
" pocket, the latter ",c,o,@omplied. Chapter 3 
 c@omplied. Chapter ,3,P, Gerard Paston Befor
 Gerard Paston Befor,e,n," the chair, in which"
in which Mr. Thorney,c,e,"roft was fixed, reac"
"igures, in hideous m",a,s,sks and sable cloaks
 hideous masks and s,a,n,"ble cloaks, standing"
ed lantern. He looke,d,l, round for his compa
ompanions in misfort,u,n,"ne, but, though the "
"misfortune, but, tho",u,n,gh the chairs were t
to the iron-merchant,’,',s cries and entreati
 as soon as they tho,u,n,ght him able to move
"g him, dragged him o",u,n,"t of the vault, and "
"passa@ge, till they ",c,e,ame to a large sepul
"e as the walls, sat ",C,O,yprian Rougemont. It
"alls, sat Cyprian Ro",u,n,"gemont. It was, in f"
chamber where Ebba h,a,s,d been subject to he
 trial. @@@@@@@@@@@B,e,o,wildered with terror
ew himself at the fe,e,c,"t of Rougemont, who,"
lf at the feet of Ro,u,n,"gemont, who, eyeing "
"gnant triumph, cried",—,",", “You have come to s
"iumph, cried— “You h",a,s,ve come to seek your
ur daughter. Behold ,h,l,er!” And at the word
hold her!” And at th,e,o," words, the large bl"
"ds, the large black ",c,e,urtains at the farth
"n, and discovered th",e,a, figure of Ebba Thor
gure of Ebba Thorney,c,e,roft@ standing at th
ng at the foot of th,e,a, marble staircase. H
se. Her features wer,e,o, as pale as death; h
"ng her, M@r. Thorney",c,e,roft uttered a loud 
"ging to his feet, wo",u,n,ld have rushed towar
"s feet, would have r",u,a,"shed towards her, bu"
ave rushed towards h,e,o,"r, but he was held b"
", but he was held ba",c,e,k by the two masked 
" seized each arm, an",d,l, detained him by mai
 him by main force. ,“,s,@@Ebba!”@ he cried—“
 force. “@@Ebba!”@ h,e,o, cried—“Ebba@!” But 
